2025-04-21 00:00:00,11368.98046875,107.04515075683594,12797.575481770833,106.23534240722657,False,0
2025-04-22 00:00:00,11654.830078125,107.43989562988281,12793.2526171875,106.25385875701905,False,0
2025-04-23 00:00:00,11849.25,107.75569152832031,12790.106217447918,106.27161720275879,False,0
2025-04-24 00:00:00,12089.3095703125,108.32806396484375,12788.536614583334,106.29243228912354,False,0
2025-04-25 00:00:00,12178.490234375,108.37742614746094,12787.798151041667,106.31427314758301,False,0
2025-04-28 00:00:00,12186.51953125,108.7524185180664,12785.717682291666,106.33701522827148,False,0
2025-04-29 00:00:00,12257.26953125,108.93993377685547,12784.269876302084,106.35913703918457,False,0
2025-04-30 00:00:00,12276.3896484375,109.06822204589844,12782.715071614582,106.38107261657714,False,0
2025-05-01 00:00:00,12353.8701171875,108.69635009765625,12781.466940104166,106.40148963928223,False,0
2025-05-02 00:00:00,12536.2001953125,108.131103515625,12781.58947265625,106.41747386932373,False,0
2025-05-05 00:00:00,12456.83984375,108.02201843261719,12780.840872395833,106.43271797180176,False,0
2025-05-06 00:00:00,12361.16015625,108.3492660522461,12779.55673828125,106.4507667541504,False,0
2025-05-07 00:00:00,12414.98046875,108.4583511352539,12778.26947265625,106.47062671661376,False,0
2025-05-08 00:00:00,12487.0,108.07159423828125,12778.243671875,106.48918575286865,False,0
2025-05-09 00:00:00,12480.3095703125,108.17076873779297,12778.15673828125,106.5085327911377,False,0
2025-05-12 00:00:00,12888.1298828125,107.3278579711914,12780.92833984375,106.52522319793701,True,15
2025-05-13 00:00:00,12981.8896484375,107.58567810058594,12783.561536458334,106.54193691253663,True,14
2025-05-14 00:00:00,12995.7802734375,107.47660064697266,12787.090670572916,106.55644996643066,True,13
2025-05-15 00:00:00,13052.7197265625,107.78401184082031,12790.193802083333,106.57196449279785,True,12
2025-05-16 00:00:00,13145.8798828125,107.97242736816406,12793.318600260416,106.58803169250488,True,11
2025-05-19 00:00:00,13159.3095703125,107.98235321044922,12796.695065104166,106.60127613067627,True,10
2025-05-20 00:00:00,13108.51953125,107.82368469238281,12799.221731770833,106.61302993774414,True,9
2025-05-21 00:00:00,12897.419921875,107.23860168457031,12799.686998697916,106.61932258605957,True,8
2025-05-22 00:00:00,12891.9501953125,107.5559310913086,12800.7593359375,106.62569030761719,True,7
2025-05-23 00:00:00,12806.240234375,107.65509796142578,12800.862005208333,106.63562591552734,True,6
2025-05-27 00:00:00,13069.3203125,107.96251678466797,12802.732272135416,106.64870777130128,True,5
2025-05-28 00:00:00,12996.669921875,107.714599609375,12803.774739583334,106.66103771209717,True,4
2025-05-29 00:00:00,13049.009765625,108.02201843261719,12805.318873697917,106.673539352417,True,3
2025-05-30 00:00:00,13049.1298828125,108.37901306152344,12806.90400390625,106.68641193389892,True,2
2025-06-02 00:00:00,13104.240234375,108.01416015625,12809.64013671875,106.69633857727051,True,1
2025-06-03 00:00:00,13180.4501953125,107.91474914550781,12812.702805989584,106.70606071472167,True,0
2025-06-04 00:00:00,13181.9697265625,108.33229064941406,12815.800338541667,106.71899208068848,True,0
2025-06-05 00:00:00,13113.4697265625,108.01416015625,12818.215338541666,106.7305279159546,True,0
2025-06-06 00:00:00,13249.8095703125,107.43755340576172,12821.4020703125,106.73883941650391,True,0
2025-06-09 00:00:00,13263.1298828125,107.58667755126953,12824.95806640625,106.74579975128174,True,0
2025-06-10 00:00:00,13336.2900390625,107.6363754272461,12830.575065104167,106.7518383026123,True,0
2025-06-11 00:00:00,13299.8701171875,107.81532287597656,12835.60486328125,106.7604294204712,True,0
2025-06-12 00:00:00,13350.849609375,108.12351989746094,12841.205657552084,106.76773330688476,True,0
2025-06-13 00:00:00,13202.259765625,107.96444702148438,12844.791920572916,106.77419315338135,True,0
2025-06-16 00:00:00,13328.4296875,107.81532287597656,12847.083248697916,106.77990737915039,True,0
2025-06-17 00:00:00,13217.51953125,108.38198852539062,12847.98984375,106.7885036087036,True,0
2025-06-18 00:00:00,13213.8798828125,108.4615249633789,12848.525911458333,106.79822898864747,True,0
2025-06-20 00:00:00,13185.83984375,108.6504135131836,12848.79017578125,106.81060554504394,True,0
2025-06-23 00:00:00,13312.75,108.73988342285156,12850.148841145834,106.822356300354,True,0
2025-06-24 00:00:00,13461.099609375,108.87906646728516,12852.472369791667,106.83338848114013,True,0
2025-06-25 00:00:00,13461.169921875,108.93871307373047,12855.31490234375,106.84437759399414,True,0
2025-06-26 00:00:00,13569.2900390625,109.25685119628906,12860.014036458333,106.85661586761475,True,0
2025-06-27 00:00:00,13641.099609375,109.11766815185547,12864.842701822916,106.86693881988525,True,0
2025-06-30 00:00:00,13712.7099609375,109.39602661132812,12869.8063671875,106.87748294830322,True,0
2025-07-01 00:00:00,13697.6796875,109.33616638183594,12874.665234375,106.88738636016846,True,0
2025-07-02 00:00:00,13763.0400390625,109.28629302978516,12879.484967447917,106.89694282531738,True,0
2025-07-03 00:00:00,13879.98046875,109.09674835205078,12884.7791015625,106.90374687194824,True,0
2025-07-07 00:00:00,13771.1103515625,108.95708465576172,12889.0834375,106.90799919128418,True,0
2025-07-08 00:00:00,13761.330078125,108.86730194091797,12892.81583984375,106.9119976425171,True,0
2025-07-09 00:00:00,13844.919921875,109.27631378173828,12897.434772135417,106.92004100799561,True,0
2025-07-10 00:00:00,13884.8896484375,109.24639129638672,12901.819837239584,106.9263251876831,True,0
2025-07-11 00:00:00,13839.1103515625,109.06682586669922,12905.673372395833,106.93244304656983,True,0
2025-07-14 00:00:00,13858.6201171875,109.13665771484375,12909.615305989584,106.93886138916015,True,0
